contestId,index,name,tags,rating,solvedCount
175,F,Gnomes of Might and Magic,"['data structures', 'graphs', 'implementation', 'shortest paths']",3000,69
175,E,Power Defence,"['brute force', 'dp', 'geometry', 'greedy']",2600,277
175,D,Plane of Tanks: Duel,"['brute force', 'dp', 'math', 'probabilities']",2400,307
175,C,Geometry Horse,"['greedy', 'implementation', 'sortings', 'two pointers']",1600,1375
175,B,Plane of Tanks: Pro,['implementation'],1400,1455
175,A,Robot Bicorn Attack,"['brute force', 'implementation']",1400,2453
174,C,Range Increments,"['data structures', 'greedy']",1800,1184
174,B,File List,"['dp', 'greedy', 'implementation']",1400,2364
174,A,Problem About Equation,['math'],1100,3104
173,E,Camping Groups,"['data structures', 'sortings']",2600,589
173,D,Deputies,"['constructive algorithms', 'graphs', 'greedy', 'implementation']",2500,263
173,C,Spiral Maximum,"['brute force', 'dp']",1900,1030
173,B,Chamber of Secrets,"['dfs and similar', 'shortest paths']",1800,3518
173,A,Rock-Paper-Scissors,"['implementation', 'math']",1300,2375
172,E,BHTML+BCSS,"['*special', 'dfs and similar', 'expression parsing']",2200,274
172,D,Calendar Reform,"['*special', 'number theory']",1500,1438
172,C,Bus,"['*special', 'implementation', 'sortings']",1500,1170
172,B,Pseudorandom Sequence Period,"['*special', 'implementation', 'number theory']",1200,2837
172,A,Phone Code,"['*special', 'brute force', 'implementation']",800,6871
171,H,A polyline,"['*special', 'implementation']",1700,295
171,G,Mysterious numbers - 2,['*special'],1600,986
171,F,ucyhf,"['*special', 'brute force', 'implementation', 'number theory']",1600,1353
171,E,MYSTERIOUS LANGUAGE,['*special'],2000,1531
171,D,Broken checker,"['*special', 'brute force']",1300,2691
171,C,A Piece of Cake,"['*special', 'implementation']",2000,1144
171,B,Star,"['*special', 'combinatorics']",1300,4321
171,A,Mysterious numbers - 1,"['*special', 'constructive algorithms']",1200,4744
169,B,Replacing Digits,['greedy'],1100,3476
169,A,Chores,['sortings'],800,7411
168,B,Wizards and Minimal Spell,"['implementation', 'strings']",1700,1249
168,A,Wizards and Demonstration,"['implementation', 'math']",900,10963
167,E,Wizards and Bets,"['dfs and similar', 'graphs', 'math', 'matrices']",2900,605
167,D,Wizards and Roads,"['data structures', 'divide and conquer', 'graph matchings', 'graphs', 'greedy']",3000,208
167,C,Wizards and Numbers,"['games', 'math']",2300,701
167,B,Wizards and Huge Prize,"['dp', 'math', 'probabilities']",1800,2263
167,A,Wizards and Trolleybuses,"['implementation', 'math']",1600,2065
166,E,Tetrahedron,"['dp', 'math', 'matrices']",1500,23225
166,D,Shoe Store,"['dp', 'graph matchings', 'greedy', 'sortings', 'two pointers']",2500,379
166,C,Median,"['greedy', 'math', 'sortings']",1500,7027
166,B,Polygons,"['geometry', 'sortings']",2100,2632
166,A,Rank List,"['binary search', 'implementation', 'sortings']",1100,19079
165,E,Compatible Numbers,"['bitmasks', 'brute force', 'dfs and similar', 'dp']",2200,7725
165,D,Beard Graph,"['data structures', 'dsu', 'trees']",2100,1759
165,C,Another Problem on Strings,"['binary search', 'brute force', 'dp', 'math', 'strings', 'two pointers']",1600,13001
165,B,Burning Midnight Oil,"['binary search', 'implementation']",1500,20309
165,A,Supercentral Point,['implementation'],1000,24941
164,E,Polycarpus and Tasks,[],3100,71
164,D,Minimum Diameter,"['binary search', 'brute force']",3100,258
164,C,Machine Programming,"['flows', 'graphs']",2400,922
164,B,Ancient Berland Hieroglyphs,['two pointers'],2000,498
164,A,"Variable, or There and Back Again","['dfs and similar', 'graphs']",1700,1050
163,E,e-Government,"['data structures', 'dfs and similar', 'dp', 'strings', 'trees']",2800,1901
163,D,Large Refrigerator,['brute force'],2900,529
163,C,Conveyor,"['sortings', 'two pointers']",2100,569
163,B,Lemmings,['binary search'],2000,1094
163,A,Substring and Subsequence,['dp'],1700,2795
162,J,Brackets,['*special'],1800,101
162,I,Truncatable primes,['*special'],2000,79
162,H,Alternating case,['*special'],1800,222
162,G,Non-decimal sum,['*special'],2000,68
162,F,Factorial zeros,['*special'],1800,221
162,E,HQ9+,['*special'],1800,181
162,D,Remove digits,['*special'],1900,230
162,C,Prime factorization,['*special'],1800,1123
162,B,Binary notation,['*special'],1800,316
162,A,Pentagonal numbers,"['*special', 'implementation']",1100,824
161,E,Polycarpus the Safecracker,"['brute force', 'dp']",2500,485
161,D,Distance in Tree,"['dfs and similar', 'dp', 'trees']",1800,16655
161,C,Abracadabra,['divide and conquer'],2400,668
161,B,Discounts,"['constructive algorithms', 'greedy', 'sortings']",1700,2012
161,A,Dress'em in Vests!,"['binary search', 'brute force', 'greedy', 'two pointers']",1300,5080
160,E,Buses and People,"['binary search', 'data structures', 'sortings']",2400,615
160,D,Edges in MST,"['dfs and similar', 'dsu', 'graphs', 'sortings']",2300,2981
160,C,Find Pair,"['implementation', 'math', 'sortings']",1700,3520
160,B,Unlucky Ticket,"['greedy', 'sortings']",1100,14625
160,A,Twins,"['greedy', 'sortings']",900,128021
159,E,Zebra Tower,"['*special', 'data structures', 'greedy', 'sortings']",1700,1019
159,D,Palindrome pairs,"['*special', 'brute force', 'dp', 'strings']",1500,4500
159,C,String Manipulation 1.0,"['*special', 'binary search', 'brute force', 'data structures', 'strings']",1400,3066
159,B,Matchmaker,"['*special', 'greedy', 'sortings']",1100,3914
159,A,Friends or Not,"['*special', 'greedy', 'implementation']",1400,2530
158,E,Phone Talks,"['*special', 'dp', 'sortings']",1900,1478
158,D,Ice Sculptures,"['*special', 'brute force', 'number theory']",1300,6325
158,C,Cd and pwd commands,"['*special', 'data structures', 'implementation']",1400,9756
158,B,Taxi,"['*special', 'greedy', 'implementation']",1100,93677
158,A,Next Round,"['*special', 'implementation']",800,279075
157,B,Trace,"['geometry', 'sortings']",1000,13645
157,A,Game Outcome,['brute force'],800,8042
156,E,Mrs. Hudson's Pancakes,"['brute force', 'dp']",3000,173
156,D,Clues,"['combinatorics', 'graphs']",2500,1738
156,C,Cipher,"['combinatorics', 'dp']",2000,2491
156,B,Suspects,"['constructive algorithms', 'data structures', 'implementation']",1600,2288
156,A,Message,['brute force'],1700,3135
155,B,Combination,"['greedy', 'sortings']",1100,10628
155,A,I_love_\%username\%,['brute force'],800,83263
154,E,Martian Colony,['geometry'],3000,106
154,D,Flatland Fencing,"['games', 'math']",2400,452
154,C,Double Profiles,"['graphs', 'hashing', 'sortings']",2300,3021
154,B,Colliders,"['math', 'number theory']",1600,5280
154,A,Hometask,['greedy'],1600,4152
153,E,Euclidean Distance,['*special'],2100,83
153,D,Date Change,['*special'],2000,87
153,C,Caesar Cipher,['*special'],2200,398
153,B,Binary notation,['*special'],1800,164
153,A,A + B,['*special'],1600,896
152,E,Garden,"['bitmasks', 'dp', 'graphs', 'trees']",2500,509
152,D,Frames,['brute force'],2600,251
152,C,Pocket Book,['combinatorics'],1400,11115
152,B,Steps,"['binary search', 'implementation']",1300,7018
152,A,Marks,['implementation'],900,17607
151,B,Phone Numbers,"['implementation', 'strings']",1200,6605
151,A,Soft Drinking,"['implementation', 'math']",800,82888
150,E,Freezing with Style,"['binary search', 'data structures', 'divide and conquer', 'trees']",3000,941
150,D,Mission Impassable,"['dp', 'strings']",2600,644
150,C,Smart Cheater,"['data structures', 'math', 'probabilities']",2200,660
150,B,Quantity of Strings,"['combinatorics', 'dfs and similar', 'graphs', 'math']",1600,4679
150,A,Win or Freeze,"['games', 'math', 'number theory']",1400,8151
149,E,Martian Strings,"['string suffix structures', 'strings']",2300,2375
149,D,Coloring Brackets,['dp'],1900,4134
149,C,Division into Teams,"['greedy', 'math', 'sortings']",1500,5516
149,B,Martian Clock,['implementation'],1600,2315
149,A,Business trip,"['greedy', 'implementation', 'sortings']",900,42795
148,E,Porcelain,['dp'],1900,4398
148,D,Bag of mice,"['dp', 'games', 'math', 'probabilities']",1800,7808
148,C,Terse princess,"['constructive algorithms', 'greedy']",1700,3211
148,B,Escape,"['implementation', 'math']",1500,5733
148,A,Insomnia cure,"['constructive algorithms', 'implementation', 'math']",800,101412
147,B,Smile House,"['binary search', 'graphs', 'matrices']",2500,860
147,A,Punctuation,"['implementation', 'strings']",1300,3787
146,B,Lucky Mask,"['brute force', 'implementation']",1300,4673
146,A,Lucky Ticket,['implementation'],800,16117
145,E,Lucky Queries,['data structures'],2400,3509
145,D,Lucky Pair,"['combinatorics', 'data structures', 'implementation']",2900,258
145,C,Lucky Subsequence,"['combinatorics', 'dp', 'math']",2100,1996
145,B,Lucky Number 2,['constructive algorithms'],1800,2269
145,A,Lucky Conversion,"['greedy', 'implementation']",1200,7361
144,E,Competition,"['data structures', 'greedy']",2200,615
144,D,Missile Silos,"['data structures', 'dfs and similar', 'graphs', 'shortest paths']",1900,4420
144,C,Anagram Search,"['implementation', 'strings']",1500,4095
144,B,Meeting,['implementation'],1300,5486
144,A,Arrival of the General,['implementation'],800,106560
143,B,Help Kingdom of Far Far Away 2,"['implementation', 'strings']",1200,5151
143,A,Help Vasilisa the Wise 2,"['brute force', 'math']",1000,14686
142,E,Help Greg the Dwarf 2,['geometry'],3000,85
142,D,Help Shrek and Donkey 2,['games'],2600,371
142,C,Help Caretaker,"['brute force', 'dp']",2300,953
142,B,Help General,"['constructive algorithms', 'greedy', 'implementation']",1800,2296
142,A,Help Farmer,"['brute force', 'math']",1600,2689
141,E,Clearing Up,"['constructive algorithms', 'dp', 'dsu', 'graphs']",2300,1205
141,D,Take-off Ramps,"['graphs', 'shortest paths']",2300,944
141,C,Queue,"['constructive algorithms', 'greedy', 'sortings']",1800,2605
141,B,Hopscotch,"['geometry', 'math']",1400,5584
141,A,Amusing Joke,"['implementation', 'sortings', 'strings']",800,91327
140,F,New Year Snowflake,"['geometry', 'sortings']",2600,386
140,E,New Year Garland,"['combinatorics', 'dp']",2600,999
140,D,New Year Contest,"['greedy', 'sortings']",1800,2239
140,C,New Year Snowmen,"['binary search', 'data structures', 'greedy']",1800,4516
140,B,New Year Cards,"['brute force', 'greedy', 'implementation']",1800,1703
140,A,New Year Table,"['geometry', 'math']",1700,4221
139,B,Wallpaper,"['implementation', 'math']",1600,1347
139,A,Petr and Book,['implementation'],1000,34338
138,E,Hellish Constraints,"['brute force', 'dp', 'two pointers']",2900,178
138,D,World of Darkraft,"['dp', 'games']",2500,539
138,C,Mushroom Gnomes - 2,"['binary search', 'data structures', 'probabilities', 'sortings']",2200,888
138,B,Digits Permutations,['greedy'],1900,1066
138,A,Literature Lesson,['implementation'],1600,2465
137,E,Last Chance,"['data structures', 'implementation', 'strings']",2000,1273
137,D,Palindromes,"['dp', 'strings']",1900,1618
137,C,History,['sortings'],1500,7445
137,B,Permutation,['greedy'],1000,14299
137,A,Postcards and photos,['implementation'],900,7457
136,B,Ternary Logic,"['implementation', 'math']",1100,5105
136,A,Presents,['implementation'],800,130365
135,E,Weak Subsequence,['combinatorics'],3000,325
135,D,Cycle,"['brute force', 'dfs and similar', 'implementation']",2500,311
135,C,Zero-One,"['constructive algorithms', 'games', 'greedy']",1900,1372
135,B,Rectangle and Square,"['brute force', 'geometry', 'math']",1600,2472
135,A,Replacement,"['greedy', 'implementation', 'sortings']",1300,7890
134,C,Swaps,"['constructive algorithms', 'graphs', 'greedy']",2200,493
134,B,Pairs of Numbers,"['brute force', 'dfs and similar', 'math', 'number theory']",1900,2182
134,A,Average Numbers,"['brute force', 'implementation']",1200,4385
133,B,Unary,['implementation'],1200,9075
133,A,HQ9+,['implementation'],900,114233
132,E,Bits of merry old England,"['flows', 'graphs']",2700,546
132,D,Constants in the language of Shakespeare,"['constructive algorithms', 'dp', 'greedy']",2100,668
132,C,Logo Turtle,['dp'],1800,2440
132,B,Piet,['implementation'],2100,675
132,A,Turing Tape,['implementation'],1300,2839
131,F,Present to Mom,"['binary search', 'two pointers']",2000,678
131,E,Yet Another Task with Queens,['sortings'],1700,1952
131,D,Subway,"['dfs and similar', 'graphs']",1600,4936
131,C,The World is a Theatre,"['combinatorics', 'math']",1400,11822
131,B,Opposites Attract,"['implementation', 'math']",1200,7236
131,A,cAPS lOCK,"['implementation', 'strings']",1000,92550
130,J,Date calculation,['*special'],1800,347
130,I,Array sorting,"['*special', 'sortings']",2300,175
130,H,Balanced brackets,['*special'],1600,656
130,G,CAPS LOCK ON,['*special'],1700,292
130,F,Prime factorization,['*special'],1600,285
130,E,Tribonacci numbers,['*special'],1600,306
130,D,Exponentiation,['*special'],1500,413
130,C,Decimal sum,['*special'],1500,523
130,B,Gnikool Ssalg,"['*special', 'implementation', 'strings']",1400,550
130,A,Hexagonal numbers,"['*special', 'implementation']",900,1742
129,B,Students and Shoelaces,"['brute force', 'dfs and similar', 'graphs', 'implementation']",1200,13031
129,A,Cookies,['implementation'],900,23916
128,E,Birthday,"['geometry', 'math']",2900,105
128,D,Numbers,"['constructive algorithms', 'implementation']",2000,1195
128,C,Games with Rectangle,"['combinatorics', 'dp']",2000,3056
128,B,String,"['brute force', 'constructive algorithms', 'hashing', 'implementation', 'string suffix structures', 'strings']",2100,2693
128,A,Statues,['dfs and similar'],1500,3294
127,B,Canvas Frames,['implementation'],1000,9580
127,A,Wasted Time,['geometry'],900,11936
126,E,Pills,"['brute force', 'flows']",2900,94
126,D,Fibonacci Sums,"['dp', 'math']",2300,874
126,C,E-reader Display,"['constructive algorithms', 'greedy']",2000,764
126,B,Password,"['binary search', 'dp', 'hashing', 'string suffix structures', 'strings']",1700,21863
126,A,Hot Bath,"['binary search', 'brute force', 'math']",1900,1469
125,E,MST Company,"['binary search', 'graphs']",2400,1194
125,D,Two progressions,"['constructive algorithms', 'greedy']",2200,428
125,C,Hobbits' Party,"['constructive algorithms', 'greedy']",1600,973
125,B,Simple XML,['implementation'],1000,3204
125,A,Measuring Lengths in Baden,['math'],1400,2820
124,B,Permutations,"['brute force', 'combinatorics', 'implementation']",1400,4410
124,A,The number of positions,['math'],1000,41193
123,E,Maze,"['dfs and similar', 'dp', 'probabilities', 'trees']",2500,764
123,D,String,['string suffix structures'],2300,1277
123,C,Brackets,"['combinatorics', 'dp', 'greedy']",2300,637
123,B,Squares,['math'],1800,1184
123,A,Prime Permutation,"['implementation', 'number theory', 'strings']",1300,3753
122,B,Lucky Substring,"['brute force', 'implementation']",1000,12684
122,A,Lucky Division,"['brute force', 'number theory']",1000,135168
121,E,Lucky Array,['data structures'],2400,1844
121,D,Lucky Segments,"['binary search', 'implementation', 'two pointers']",2500,299
121,C,Lucky Permutation,"['brute force', 'combinatorics', 'number theory']",1900,1311
121,B,Lucky Transformation,['strings'],1500,2666
121,A,Lucky Sum,['implementation'],1100,9699
120,J,Minimum Sum,"['divide and conquer', 'geometry', 'sortings']",1900,980
120,I,Luck is in Numbers,['greedy'],2200,311
120,H,Brevity is Soul of Wit,['graph matchings'],1800,1484
120,G,Boom,['implementation'],1800,695
120,F,Spiders,"['dp', 'greedy', 'trees']",1400,3831
120,E,Put Knight!,"['games', 'math']",1400,2853
120,D,Three Sons,['brute force'],1400,1970
120,C,Winnie-the-Pooh and honey,"['implementation', 'math']",1100,3828
120,B,Quiz League,['implementation'],1100,3524
120,A,Elevator,"['brute force', 'implementation', 'math']",1000,5013
119,E,Alternative Reality,['geometry'],2400,103
119,D,String Transformation,"['hashing', 'strings']",2500,554
119,C,Education Reform,['dp'],2000,986
119,B,Before Exam,"['constructive algorithms', 'implementation', 'sortings']",1900,1097
119,A,Epic Game,['implementation'],800,28215
118,E,Bertown roads,"['dfs and similar', 'graphs']",2000,7303
118,D,Caesar's Legions,['dp'],1700,18653
118,C,Fancy Number,"['brute force', 'greedy', 'sortings', 'strings']",1900,2709
118,B,Present from Lena,"['constructive algorithms', 'implementation']",1000,32079
118,A,String Task,"['implementation', 'strings']",1000,210597
117,E,Tree or not Tree,"['data structures', 'divide and conquer', 'graphs', 'implementation', 'trees']",2900,378
117,D,Not Quick Transformation,"['divide and conquer', 'math']",2500,350
117,C,Cycle,"['dfs and similar', 'graphs']",2000,2735
117,B,Very Interesting Game,"['brute force', 'number theory']",1800,1656
117,A,Elevator,"['implementation', 'math']",1300,2111
116,B,Little Pigs and Wolves,"['greedy', 'implementation']",1100,14227
116,A,Tram,['implementation'],800,157782
115,E,Linear Kingdom Races,"['data structures', 'dp']",2400,1846
